pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
K2-416 b,K2-416,2023,13.102 d,2.66 earthRad,1652.7077164 earthMass,2458371.8384 d,3746.0 K
TOI-1680 b,TOI-1680,2023,4.8026345 d,1.466 earthRad,2.75 earthMass,2459013.84254 d,3225.0 K
TOI-5704 b,TOI-5704,2023,3.771116 d,3.2274 earthRad,10.5 earthMass,2459610.7568 d,4590.0 K
AU Mic d,AU Mic,2023,12.73596 d,1.02 earthRad,1.053 earthMass,nan d,3678.0 K
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,2023,nan d,10.9 earthRad,82.63538582 earthMass,nan d,nan K
TOI-1736 c,TOI-1736,2023,571.25 d,12.5 earthRad,2800.0 earthMass,2458701.81 d,5636.0 K
TOI-1338 c,TOI-1338 A,2023,215.79 d,10.3 earthRad,75.4 earthMass,2459208.7 d,5723.2 K
Kepler-1859 c,Kepler-1859,2023,3.59645081 d,1.66 earthRad,3.39 earthMass,2454965.77209 d,5887.0 K
TOI-4641 b,TOI-4641,2023,22.09341 d,8.18255591 earthRad,1229.99593509 earthMass,2459510.82759 d,6560.0 K
TOI-4010 c,TOI-4010,2023,5.414654 d,5.93 earthRad,20.31 earthMass,2459000.0523 d,4960.0 K
Kepler-949 c,Kepler-949,2023,20.99757968 d,2.97 earthRad,9.11 earthMass,2454965.05689 d,5211.0 K
TOI-1853 b,TOI-1853,2023,1.2436258 d,3.46 earthRad,73.2 earthMass,2459690.742 d,4985.0 K
Kepler-1986 b,Kepler-1986,2023,19.5489666 d,1.89 earthRad,4.23 earthMass,2454982.78882 d,5549.0 K
TOI-4551 b,TOI-4551,2023,9.95581 d,11.85910158 earthRad,473.56432643 earthMass,2458575.6597 d,4896.0 K
TOI-4201 b,TOI-4201,2023,3.5819194 d,13.67495645 earthRad,788.21444936 earthMass,2458470.9619 d,3794.0 K
HD 89839 b,HD 89839,2023,3441.0 d,12.9 earthRad,1592.32031907 earthMass,nan d,6314.0 K
BD-210397 b,BD-210397,2023,1891.0 d,14.0 earthRad,214.0 earthMass,nan d,4051.0 K
BD-210397 c,BD-210397,2023,6240.0 d,12.9 earthRad,1525.5763536 earthMass,nan d,4051.0 K
HD 108202 b,HD 108202,2023,2990.0 d,13.1 earthRad,953.485221 earthMass,nan d,4556.03 K
HD 63433 d,HD 63433,2023,4.209075 d,1.073 earthRad,1.25 earthMass,2459373.82345 d,5688.0 K
BD+42 2315 b,BD+42 2315,2023,123.05 d,14.2 earthRad,174.80562385 earthMass,2453155.66 d,4500.0 K
BD+37 3172 b,BD+37 3172,2023,1887.76 d,12.4 earthRad,3368.9811142 earthMass,2456191.534 d,4500.0 K
Kepler-139 e,Kepler-139,2023,2047.635373 d,13.7 earthRad,378.0 earthMass,nan d,5622.0 K
HD 22946 d,HD 22946,2023,47.42489 d,2.607 earthRad,26.57 earthMass,2459136.5372 d,6169.0 K
HIP 9618 b,HIP 9618,2023,20.772858 d,3.82838127 earthRad,8.3 earthMass,2458767.4228 d,5649.0 K
AF Lep b,AF Lep,2023,8030.0 d,13.1 earthRad,1017.0509024 earthMass,2456700.0 d,6130.0 K
Kepler-1869 c,Kepler-1869,2023,1.716828304 d,0.74 earthRad,0.33 earthMass,2454965.03204 d,5808.0 K
TOI-5126 c,TOI-5126,2023,17.8999 d,3.86 earthRad,14.2 earthMass,2459613.7443 d,6150.0 K
TOI-2443 b,TOI-2443,2023,15.66858 d,2.363 earthRad,4.8 earthMass,2459148.09939 d,4375.0 K
TOI-1470 c,TOI-1470,2023,18.08816 d,2.47 earthRad,7.24 earthMass,2458772.176 d,3709.0 K
HD 74698 c,HD 74698,2023,3449.0 d,14.0 earthRad,126.0 earthMass,nan d,5783.0 K
TOI-139 b,TOI-139,2023,11.07085 d,2.4566 earthRad,6.6 earthMass,2458334.8906 d,4570.0 K
TOI-4087 b,TOI-4087,2023,3.1774835 d,13.04725353 earthRad,232.01473711 earthMass,2459244.566414 d,6060.0 K
Kepler-549 d,Kepler-549,2023,24.61480613 d,4.2 earthRad,16.4 earthMass,2455024.741225 d,5312.0 K
TOI-1052 c,TOI-1052,2023,35.806 d,6.48 earthRad,34.3 earthMass,2459425.13 d,6146.0 K
Kepler-1660 AB b,Kepler-1660 A,2023,239.5044 d,12.9 earthRad,1586.59940774 earthMass,nan d,6305.24 K
HD 36384 b,HD 36384,2023,490.0 d,12.7 earthRad,2097.6674862 earthMass,nan d,3940.0 K
K2-417 b,K2-417,2023,6.535 d,3.31 earthRad,699.2224954 earthMass,2458373.0321 d,3861.0 K
GJ 806 b,GJ 806,2023,0.9263237 d,1.331 earthRad,1.9 earthMass,2459445.57371 d,3600.0 K
TOI-1052 b,TOI-1052,2023,9.139703 d,2.87 earthRad,16.9 earthMass,2458332.9442 d,6146.0 K
KMT-2021-BLG-1150L b,KMT-2021-BLG-1150L,2023,nan d,13.9 earthRad,279.68899816 earthMass,nan d,nan K
GJ 1151 c,GJ 1151,2023,389.7 d,3.25 earthRad,10.62 earthMass,2457798.67 d,3280.0 K
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,2023,nan d,2.04 earthRad,4.83 earthMass,nan d,nan K
HD 25463 b,HD 25463,2023,7.0491423 d,2.54535814 earthRad,8.7 earthMass,2458442.61823 d,6353.0 K
TOI-3235 b,TOI-3235,2023,2.59261842 d,11.39953337 earthRad,211.35589065 earthMass,2459690.00173 d,3388.8 K
TOI-181 b,TOI-181,2023,4.532 d,6.9559 earthRad,46.1687 earthMass,2458358.12 d,4994.0 K
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,2023,nan d,13.4 earthRad,575.26941667 earthMass,nan d,nan K
Kepler-1994 b,Kepler-1994,2023,4.61225043 d,0.51 earthRad,0.087 earthMass,2454966.86134 d,5495.0 K
TOI-1801 b,TOI-1801,2023,10.64387 d,2.079 earthRad,5.738 earthMass,2458903.54351 d,3863.0 K
Kepler-880 c,Kepler-880,2023,11.8061737 d,2.87 earthRad,8.6 earthMass,2454971.2641 d,6900.0 K
Kepler-656 c,Kepler-656,2023,5.25449393 d,1.41 earthRad,2.57 earthMass,2454965.55624 d,5550.0 K
L 363-38 b,L 363-38,2023,8.781 d,2.0 earthRad,4.67 earthMass,nan d,3129.0 K
TOI-2018 b,TOI-2018,2023,7.435583 d,2.268 earthRad,9.2 earthMass,2458958.258 d,4174.0 K
TOI-669 b,TOI-669,2023,3.945152 d,2.58606487 earthRad,10.0 earthMass,2458546.1419 d,5597.0 K
HD 154391 b,HD 154391,2023,5163.0 d,12.5 earthRad,2892.2385037 earthMass,nan d,4909.0 K
Kepler-1982 b,Kepler-1982,2023,3.82315697 d,0.77 earthRad,0.381 earthMass,2454966.06936 d,6202.0 K
TOI-3912 b,TOI-3912,2023,3.4936264 d,14.28024141 earthRad,129.03833324 earthMass,2459442.81871 d,5725.0 K
TOI-199 b,TOI-199,2023,104.854 d,9.07927437 earthRad,54.03082919 earthMass,2458256.1286 d,5255.0 K
TOI-5803 b,TOI-5803,2023,5.38305 d,3.2732 earthRad,10.7 earthMass,2459802.7103 d,5134.0 K
HIP 99770 b,HIP 99770,2023,18600.0 d,12.2 earthRad,5117.0373527 earthMass,nan d,8000.0 K
TIC 279401253 c,TIC 279401253,2023,155.3 d,12.6 earthRad,2548.98382414 earthMass,nan d,5951.0 K
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,2023,nan d,13.6 earthRad,413.1769291 earthMass,nan d,nan K
TOI-2194 b,TOI-2194,2023,15.337597 d,1.9892 earthRad,4.61 earthMass,2459037.3678 d,4756.0 K
Kepler-1993 b,Kepler-1993,2023,26.6565737 d,4.15 earthRad,16.1 earthMass,2454964.59433 d,5159.0 K
Kepler-1987 c,Kepler-1987,2023,3.64830183 d,1.33 earthRad,2.33 earthMass,2455188.39128 d,4769.0 K
TOI-2587 A b,TOI-2587 A,2023,5.45664 d,12.07207221 earthRad,69.28659273 earthMass,2458950.09242 d,5760.0 K
TOI-904 c,TOI-904,2023,83.9997 d,2.167 earthRad,5.34 earthMass,2459386.349 d,3770.2 K
Kepler-1992 b,Kepler-1992,2023,15.6112238 d,0.91 earthRad,0.693 earthMass,2454977.8735 d,5383.0 K
Kepler-2001 c,Kepler-2001,2023,14.092583189 d,1.82 earthRad,3.97 earthMass,2454974.1447066 d,5081.0 K
TOI-2364 b,TOI-2364,2023,4.0197517 d,8.60849718 earthRad,71.51139158 earthMass,2459058.21396 d,5306.0 K
TOI-622 b,TOI-622,2023,6.402513 d,9.2362001 earthRad,96.30200732 earthMass,2458520.69176 d,6400.0 K
TOI-5126 b,TOI-5126,2023,5.4588385 d,4.74 earthRad,20.2 earthMass,2459627.03862 d,6150.0 K
Kepler-1987 d,Kepler-1987,2023,5.644914154 d,2.66 earthRad,7.56 earthMass,2455189.73699 d,4769.0 K
75 Cet c,75 Cet,2023,2051.62 d,13.9 earthRad,289.85950718 earthMass,nan d,4809.0 K
GJ 9404 b,GJ 9404,2023,13.4586 d,3.48 earthRad,11.9 earthMass,nan d,3811.0 K
Kepler-100 e,Kepler-100,2023,60.888588 d,5.27 earthRad,24.14271827 earthMass,nan d,5884.0 K
TOI-4860 b,TOI-4860,2023,1.5227591 d,8.7 earthRad,86.7 earthMass,2460036.69124 d,3260.0 K
GJ 806 c,GJ 806,2023,6.64064 d,2.28 earthRad,5.8 earthMass,2459422.182 d,3600.0 K
K2-397 b,K2-397,2022,3.572326 d,2.417 earthRad,6.42 earthMass,2457823.5751 d,5387.0 K
K2-387 b,K2-387,2022,28.735327 d,7.322 earthRad,42.2 earthMass,2457401.9787 d,3572.0 K
TOI-1246 d,TOI-1246,2022,18.654874 d,3.43139739 earthRad,5.4 earthMass,2458688.975 d,5213.0 K
HD 73583 c,HD 73583,2022,18.87974 d,2.39 earthRad,9.7 earthMass,2459232.1682 d,4511.0 K
CoRoT-7 d,CoRoT-7,2022,8.966 d,4.31 earthRad,17.142 earthMass,nan d,5250.0 K
HD 184010 b,HD 184010,2022,286.6 d,12.1 earthRad,98.52680617 earthMass,2454609.2 d,4971.0 K
HD 23472 d,HD 23472,2022,3.97664 d,0.75 earthRad,0.55 earthMass,2458357.8398 d,4684.0 K
K2-392 b,K2-392,2022,15.398723 d,1.85 earthRad,4.08 earthMass,2457739.6737 d,5726.0 K
TOI-1759 b,TOI-1759,2022,18.85019 d,3.14 earthRad,10.8 earthMass,2458745.4654 d,4065.0 K
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,2022,nan d,2.41 earthRad,6.4 earthMass,nan d,nan K
KIC 3526061 b,KIC 3526061,2022,3552.0 d,12.1 earthRad,5768.58558705 earthMass,2458708.1 d,4829.0 K
K2-381 b,K2-381,2022,7.9389334 d,1.075 earthRad,1.26 earthMass,2457304.844 d,4473.0 K
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,2022,nan d,4.41 earthRad,17.79839079 earthMass,nan d,nan K
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,2022,nan d,3.35 earthRad,11.2 earthMass,nan d,5200.0 K
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,2022,nan d,9.6 earthRad,66.74396547 earthMass,nan d,nan K
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,2022,nan d,13.6 earthRad,460.85119015 earthMass,nan d,nan K
HD 127506 b,HD 127506,2022,65.78395 d,5.67 earthRad,27.333243 earthMass,nan d,4595.32 K
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,2022,nan d,14.3 earthRad,143.02278315 earthMass,nan d,nan K
HD 140901 c,HD 140901,2022,14386.0 d,13.4 earthRad,572.0911326 earthMass,nan d,5610.0 K
HD 188641 b,HD 188641,2022,14583.81038 d,11.9 earthRad,9333.03117155 earthMass,nan d,5897.32 K
Ross 508 b,Ross 508,2022,10.77 d,1.83 earthRad,4.0 earthMass,nan d,3071.0 K
K2-414 c,K2-414,2022,6.669 d,1.9287 earthRad,4.38 earthMass,2457740.2563 d,4343.0 K
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,2022,nan d,10.9 earthRad,82.63538582 earthMass,nan d,nan K
CoRoT-35 b,CoRoT-35,2022,3.22748 d,18.83108758 earthRad,349.6112477 earthMass,2456074.2415 d,6390.0 K
GJ 3090 b,GJ 3090,2022,2.8531054 d,2.13 earthRad,3.34 earthMass,2458370.41849 d,3556.0 K
TOI-206 b,TOI-206,2022,0.7363104 d,1.3 earthRad,2.24 earthMass,2458325.5431 d,3383.0 K
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,2022,nan d,4.59 earthRad,19.05 earthMass,nan d,nan K
TOI-2158 b,TOI-2158,2022,8.60077 d,10.76062147 earthRad,260.61929374 earthMass,2459018.9225 d,5673.0 K
HD 151450 b,HD 151450,2022,21.89288 d,6.94 earthRad,38.45723725 earthMass,nan d,6091.98 K
GJ 3929 b,GJ 3929,2022,2.616235 d,1.09 earthRad,1.75 earthMass,2458956.3962 d,3384.0 K
K2-411 b,K2-411,2022,3.2141 d,0.9898 earthRad,0.937 earthMass,2457064.8355 d,5711.0 K
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,2022,nan d,6.79 earthRad,37.1 earthMass,nan d,nan K
HD 174205 b,HD 174205,2022,582.0 d,13.0 earthRad,1334.8793094 earthMass,nan d,4308.0 K
TOI-5398 b,TOI-5398,2022,10.590547 d,10.3 earthRad,58.7 earthMass,2459616.49232 d,6000.0 K
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,2022,nan d,12.9 earthRad,1452.47581999 earthMass,nan d,nan K
TOI-1860 b,TOI-1860,2022,1.0662107 d,1.31 earthRad,2.27 earthMass,2458683.6041 d,5752.0 K
HIP 948 b,HIP 948,2022,24955.45756 d,12.1 earthRad,6547.2651842 earthMass,nan d,4497.0 K
HD 28185 c,HD 28185,2022,17417.92079 d,12.1 earthRad,6241.83208507 earthMass,nan d,5662.0 K
K2-401 b,K2-401,2022,6.293099 d,2.262 earthRad,5.74 earthMass,2457906.9531 d,4213.0 K
Kepler-138 e,Kepler-138,2022,38.23 d,0.797 earthRad,0.43 earthMass,nan d,3841.0 K
TOI-2236 b,TOI-2236,2022,3.5315902 d,14.36991326 earthRad,502.16888306 earthMass,2459011.45704 d,6248.0 K
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,2022,nan d,9.12 earthRad,61.27 earthMass,nan d,nan K
GJ 680 b,GJ 680,2022,17281.66514 d,12.0 earthRad,7977.4930157 earthMass,nan d,3563.0 K
TOI-1422 b,TOI-1422,2022,12.9972 d,3.96 earthRad,9.0 earthMass,2458745.9205 d,5840.0 K
HD 73267 c,HD 73267,2022,17071.78045 d,12.8 earthRad,1630.77755632 earthMass,nan d,5387.0 K
HD 217786 c,HD 217786,2022,2.52221 d,2.61 earthRad,7.31005336 earthMass,nan d,5966.0 K
TOI-500 c,TOI-500,2022,6.6356 d,2.09 earthRad,5.03 earthMass,2458561.96 d,4440.0 K
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,2022,nan d,12.2 earthRad,5720.911326 earthMass,nan d,nan K
HD 29399 b,HD 29399,2022,892.7 d,13.5 earthRad,498.99059899 earthMass,nan d,4845.0 K
NGTS-20 b,NGTS-20,2022,54.18915 d,11.99360935 earthRad,947.12865286 earthMass,2458432.9798 d,5980.0 K
TOI-2427 b,TOI-2427,2022,1.3060011 d,1.8 earthRad,3.89 earthMass,2459169.6202 d,4072.0 K
HD 93351 b,HD 93351,2022,2.45946 d,1.69 earthRad,3.49611248 earthMass,nan d,5408.0 K
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,2022,nan d,14.0 earthRad,225.65816897 earthMass,nan d,nan K
HD 153557 c,HD 153557,2022,15.27018 d,4.36 earthRad,17.48056238 earthMass,nan d,4837.0 K
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,2022,nan d,13.0 earthRad,1287.20504835 earthMass,nan d,nan K
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,2022,nan d,13.9 earthRad,282.86728223 earthMass,nan d,nan K
TOI-2180 b,TOI-2180,2022,260.79 d,11.32107051 earthRad,875.61726129 earthMass,2458830.7652 d,5695.0 K
K2-379 b,K2-379,2022,8.777247 d,2.181 earthRad,5.4 earthMass,2457303.9091 d,4603.0 K
HD 19615 b,HD 19615,2022,402.0 d,12.6 earthRad,2701.5414595 earthMass,nan d,4263.0 K
TOI-1670 c,TOI-1670,2022,40.74976 d,11.06326395 earthRad,200.23189641 earthMass,2458750.88286 d,6170.0 K
HD 43197 c,HD 43197,2022,9295.9735 d,12.6 earthRad,2500.67390628 earthMass,nan d,5508.0 K
TOI-712 d,TOI-712,2022,84.8396 d,2.474 earthRad,6.68 earthMass,2458640.5457 d,4622.0 K
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,2022,nan d,13.1 earthRad,1036.12060682 earthMass,nan d,nan K
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,2022,nan d,14.0 earthRad,232.01473711 earthMass,nan d,nan K
K2-398 c,K2-398,2022,18.787839 d,5.098 earthRad,22.8 earthMass,2457911.6845 d,5946.0 K
HD 142 A d,HD 142,2022,108.45299 d,10.9 earthRad,82.63538582 earthMass,nan d,6245.0 K
K2-403 b,K2-403,2022,33.589979 d,5.333 earthRad,24.6 earthMass,2457908.9613 d,5511.0 K
TOI-1695 b,TOI-1695,2022,3.1342791 d,1.9 earthRad,6.36 earthMass,2458791.52056 d,3690.0 K
TOI-2411 b,TOI-2411,2022,0.7826942 d,1.68 earthRad,3.46 earthMass,2459116.0139 d,4099.0 K
TOI-411 b,HD 22946,2022,4.040295 d,1.362 earthRad,13.71 earthMass,2458385.7321 d,6169.0 K
HD 184010 d,HD 184010,2022,836.4 d,14.3 earthRad,143.02278315 earthMass,2454926.0 d,4971.0 K
K2-382 b,K2-382,2022,21.700156 d,2.072 earthRad,4.95 earthMass,2457314.3647 d,5452.0 K
TOI-1272 b,TOI-1272,2022,3.31599 d,4.13204907 earthRad,27.0 earthMass,2458713.02552 d,5065.0 K
HD 62549 b,HD 62549,2022,14306.88519 d,12.6 earthRad,2707.58019923 earthMass,nan d,5930.46 K
K2-375 b,K2-375,2022,14.453895 d,2.243 earthRad,5.66 earthMass,2457147.3436 d,5822.0 K
HD 213519 b,HD 213519,2022,11.12214 d,2.99 earthRad,9.2170238 earthMass,nan d,5840.0 K
TOI-1820 b,TOI-1820,2022,4.860674 d,12.778238 earthRad,731.0053361 earthMass,2458903.0638 d,5734.0 K
K2-370 b,K2-370,2022,2.14084 d,3.207 earthRad,10.4 earthMass,2457822.184 d,5377.0 K
TOI-500 d,TOI-500,2022,26.233 d,6.35 earthRad,33.12 earthMass,2458587.22 d,4440.0 K
HD 64121 b,HD 64121,2022,623.0 d,13.2 earthRad,813.64072192 earthMass,nan d,5078.0 K
K2-391 b,K2-391,2022,4.622654 d,1.371 earthRad,2.45 earthMass,2457741.5165 d,5543.0 K
TOI-1064 b,TOI-1064,2022,6.443868 d,2.587 earthRad,13.5 earthMass,2459036.8534 d,4734.0 K
TOI-1136 e,TOI-1136,2022,18.801 d,2.639 earthRad,6.07 earthMass,2458697.755807 d,5770.0 K
K2-381 c,K2-381,2022,16.034656 d,2.0 earthRad,4.66 earthMass,2457304.2916 d,4473.0 K
K2-374 b,K2-374,2022,4.521953 d,1.593 earthRad,3.16 earthMass,2458099.6869 d,5789.0 K
TOI-5174 b,TOI-5174,2022,12.214286 d,5.351 earthRad,24.8 earthMass,2459527.296517 d,5643.77 K
TOI-1136 f,TOI-1136,2022,26.321 d,3.73591482 earthRad,9.7 earthMass,2458699.3777 d,5770.0 K
TOI-1468 c,TOI-1468,2022,15.532477 d,2.126 earthRad,4.1 earthMass,2458766.9267 d,3376.0 K
HD 184010 c,HD 184010,2022,484.3 d,11.8 earthRad,95.3485221 earthMass,2454781.9 d,4971.0 K
HD 109833 c,HD 109833,2022,13.900148 d,2.59 earthRad,7.22 earthMass,2456440.7567 d,5881.0 K
TOI-3714 b,TOI-3714,2022,2.154849 d,11.32107051 earthRad,222.4798849 earthMass,2458840.5093 d,3660.0 K
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,2022,nan d,4.18 earthRad,16.3 earthMass,nan d,nan K
HIP 21152 b,HIP 21152,2022,22000.0 d,12.0 earthRad,7627.881768 earthMass,2449000.0 d,6655.0 K
TOI-1442 b,TOI-1442,2022,0.4090677 d,1.17 earthRad,1.71 earthMass,2458683.4523 d,3330.0 K
K2-367 b,K2-367,2022,20.645099 d,2.413 earthRad,6.41 earthMass,2456997.3941 d,4348.0 K
HD 191939 g,HD 191939,2022,284.0 d,3.74 earthRad,13.5 earthMass,2459385.0 d,5348.0 K
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,2022,nan d,1.97 earthRad,4.55 earthMass,nan d,nan K
TOI-2567 b,TOI-2567,2022,5.983944 d,10.92875618 earthRad,63.88350981 earthMass,2459007.78085 d,5611.0 K
iot Dra c,iot Dra,2022,25000.0 d,12.2 earthRad,4958.1231492 earthMass,nan d,4504.0 K
TOI-2445 b,TOI-2445,2022,0.3711281 d,1.25 earthRad,2.1 earthMass,2459144.5697 d,3333.0 K
TOI-1246 b,TOI-1246,2022,4.30744 d,3.01 earthRad,8.1 earthMass,2458686.5658 d,5151.0 K
K2-393 b,K2-393,2022,10.413181 d,2.352 earthRad,6.13 earthMass,2457739.3926 d,5678.0 K
HD 111232 c,HD 111232,2022,26472.44623 d,12.2 earthRad,5740.93451564 earthMass,nan d,5512.0 K
HD 69123 b,HD 69123,2022,1193.3 d,13.1 earthRad,982.08977763 earthMass,nan d,4842.0 K
K2-381 d,K2-381,2022,26.803023 d,1.689 earthRad,3.5 earthMass,2457307.9152 d,4473.0 K
GJ 9714 b,GJ 9714,2022,19240.75467 d,12.5 earthRad,2988.54051102 earthMass,nan d,4263.0 K
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,2022,nan d,10.6 earthRad,79.45710175 earthMass,nan d,nan K
HD 105779 b,HD 105779,2022,2412.0 d,14.1 earthRad,203.41018048 earthMass,nan d,5792.0 K
HD 93963 A c,HD 93963 A,2022,3.6451389 d,3.11976057 earthRad,18.4 earthMass,2458902.874 d,5908.0 K
GJ 463 b,GJ 463,2022,3459.0 d,13.1 earthRad,1080.6165838 earthMass,2454313.0 d,3563.0 K
TOI-620 b,TOI-620,2022,5.0988179 d,3.76 earthRad,13.6 earthMass,2458992.19724 d,3708.0 K
K2-388 b,K2-388,2022,6.33932 d,3.9 earthRad,14.5 earthMass,2457741.79456 d,5310.0 K
K2-404 b,K2-404,2022,13.115365 d,2.53 earthRad,6.94 earthMass,2457917.8369 d,3748.0 K
HD 150010 b,HD 150010,2022,562.0 d,13.3 earthRad,762.7881768 earthMass,nan d,4153.0 K
HD 56414 b,HD 56414,2022,29.04992 d,3.71 earthRad,13.3 earthMass,2458348.324 d,8500.0 K
GJ 514 b,GJ 514,2022,140.43 d,2.13 earthRad,5.2 earthMass,nan d,3728.0 K
K2-413 c,K2-413,2022,5.3301 d,1.2327 earthRad,2.05 earthMass,2457739.1673 d,4116.0 K
HD 153557 d,HD 153557,2022,40654.64809 d,11.9 earthRad,8725.66108578 earthMass,nan d,4837.0 K
NGTS-24 b,NGTS-24,2022,3.4678796 d,13.60770257 earthRad,165.27077164 earthMass,2458100.6229 d,5820.0 K
LP 890-9 c,LP 890-9,2022,8.457463 d,1.367 earthRad,25.3 earthMass,2459520.70598 d,2850.0 K
HD 205158 b,HD 205158,2022,25.33798 d,13.9 earthRad,124.58873554 earthMass,nan d,6133.55 K
HD 93963 A b,HD 93963 A,2022,1.0376109 d,1.46954368 earthRad,2.8 earthMass,2459635.926 d,5908.0 K
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,2022,nan d,7.71 earthRad,46.0 earthMass,nan d,4570.0 K
TOI-1288 c,TOI-1288,2022,416.0 d,11.1 earthRad,85.7 earthMass,2458894.4 d,5388.0 K
GJ 1002 c,GJ 1002,2022,21.202 d,1.1 earthRad,1.36 earthMass,2458585.54 d,3024.0 K
NGTS-21 b,NGTS-21,2022,1.5433897 d,14.90794433 earthRad,750.07504052 earthMass,2458228.77853 d,4660.0 K
TOI-2545 b,TOI-2545,2022,7.994037 d,2.75 earthRad,8.0 earthMass,2458522.513973 d,5846.29 K
HD 18143 b,HD 18143,2022,10.2851 d,3.28 earthRad,10.80616584 earthMass,nan d,5078.0 K
K2-99 c,K2-99,2022,522.2 d,12.6 earthRad,2669.7586188 earthMass,2458104.2 d,6069.0 K
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,2022,nan d,13.1 earthRad,1090.15143601 earthMass,nan d,nan K
HD 25912 c,HD 25912,2022,26308.65619 d,12.2 earthRad,5252.75008249 earthMass,nan d,5920.58 K
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,2022,nan d,11.4 earthRad,88.99195396 earthMass,nan d,nan K
TOI-1272 c,TOI-1272,2022,8.6811 d,4.95 earthRad,21.7 earthMass,2458885.39 d,5065.0 K
K2-384 e,K2-384,2022,9.715043 d,1.345 earthRad,2.37 earthMass,2457398.9666 d,3623.0 K
Kepler-1972 b,Kepler-1972,2022,7.54425 d,0.802 earthRad,2.02 earthMass,2454944.8999 d,5818.0 K
HD 86065 b,HD 86065,2022,25775.78859 d,12.5 earthRad,2877.30056857 earthMass,nan d,4927.56 K
HIP 19976 b,HIP 19976,2022,50.65905 d,4.94 earthRad,21.61233168 earthMass,nan d,4316.0 K
LTT 1445 A c,LTT 1445 A,2022,3.1239035 d,1.147 earthRad,1.54 earthMass,2458412.58159 d,3340.0 K
TOI-1136 d,TOI-1136,2022,12.5199 d,4.627 earthRad,8.35 earthMass,2458686.0628 d,5770.0 K
K2-406 b,K2-406,2022,22.549406 d,4.602 earthRad,19.2 earthMass,2458010.3895 d,5784.0 K
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,2022,nan d,12.5 earthRad,3248.20631954 earthMass,nan d,nan K
HD 109833 b,HD 109833,2022,9.188526 d,2.888 earthRad,8.69 earthMass,2456437.57374 d,5881.0 K
TOI-2193 A b,TOI-2193 A,2022,2.1225735 d,19.83989584 earthRad,298.75870258 earthMass,2459052.42122 d,5966.0 K
TOI-4479 b,TOI-4479,2022,1.1589 d,2.82 earthRad,8.35 earthMass,2459420.7578 d,3400.0 K
HD 83443 c,HD 83443,2022,8241.0 d,13.6 earthRad,476.7426105 earthMass,nan d,5442.0 K
HD 156098 c,HD 156098,2022,7841.5839 d,12.8 earthRad,1661.6069118 earthMass,nan d,6419.19 K
HD 56957 b,HD 56957,2022,5859.08992 d,12.8 earthRad,1880.90851263 earthMass,nan d,5743.0 K
TOI-1238 b,TOI-1238,2022,0.764597 d,1.21 earthRad,3.76 earthMass,2458684.102 d,4089.0 K
HD 114082 b,HD 114082,2022,109.75 d,11.2089807 earthRad,2542.627256 earthMass,2459339.03854 d,6651.0 K
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,2022,nan d,13.3 earthRad,699.2224954 earthMass,nan d,nan K
TOI-5153 b,TOI-5153,2022,20.33003 d,11.88151954 earthRad,1036.12060682 earthMass,2458486.1239 d,6300.0 K
KOI-7913 b,KOI-7913 A,2022,24.278553 d,2.34 earthRad,6.08 earthMass,2454987.5121 d,4324.0 K
TOI-5238 b,TOI-5238,2022,4.872171 d,5.22 earthRad,23.7 earthMass,2459661.51574 d,5631.0 K
K2-383 b,K2-383,2022,1.865962 d,1.564 earthRad,3.07 earthMass,2457302.0928 d,5129.0 K
TOI-1710 b,TOI-1710,2022,24.283377 d,5.20315158 earthRad,22.4 earthMass,2458836.96292 d,5684.0 K
